Video_File,Predicted_Category,Predictions
./TestFULL/Concert/Concert_008 .mp4,NonEvent,"[[-0.35219756 -0.30025104 -0.3397812  -0.5494959   0.09528897  0.34572285
  -0.51056963 -0.05683867  0.24534582 -0.16208541 -0.05701573 -0.4532608
  -0.08244123  0.57284266  0.19324376  0.39561525  0.1488777  -0.6037138
   0.0240068   0.5489941   0.13492328 -0.05855738 -0.27117318  0.05883422
  -0.2079041 ]]"
./TestFULL/Concert/Concert_012 .mp4,ReligiousActivity,"[[-0.09233012 -0.10752511 -0.33062205 -0.5930601   0.03699167  0.40479586
  -0.42339912 -0.15013817  0.06102354 -0.24483328 -0.21710168 -0.5103457
  -0.13708824  0.4644137   0.11439822  0.13368656  0.03614846 -0.4106233
  -0.03153429  0.48220927  0.18719591 -0.10237484 -0.2603033   0.21531174
  -0.30481106]]"
./TestFULL/Concert/Concert_019 .mp4,NonEvent,"[[-0.5920332  -0.3425824  -0.3504041  -0.5152659   0.24462755  0.14769891
  -0.4967377  -0.10464928  0.12255835 -0.30331406  0.0779054  -0.41771454
  -0.15197884  0.45875287 -0.00853819  0.31843993  0.24247207 -0.6761268
   0.01369264  0.2840762   0.25092128 -0.2100508  -0.22374283  0.2500754
   0.06526994]]"
./TestFULL/Concert/Concert_042 .mp4,NonEvent,"[[-0.45736653 -0.19034196 -0.1816088  -0.74477404  0.12596664  0.25525242
  -0.4822918  -0.02342743  0.20962982 -0.25648776 -0.06593788 -0.59071857
  -0.38014063  0.54483134  0.02704766  0.17463796  0.08872931 -0.4093971
   0.07867764  0.4988859   0.31769565 -0.24847087 -0.09374245 -0.20133294
  -0.14209272]]"
./TestFULL/Concert/Concert_041 .mp4,NonEvent,"[[-0.55601007 -0.46724647 -0.3159811  -0.35482973  0.05327813  0.3297596
  -0.32691598 -0.1291997   0.00863207 -0.23621294 -0.265959   -0.20527712
  -0.17682473  0.8005668   0.08987122  0.2650735   0.25667903 -0.58603615
   0.14645448  0.24495503  0.17913285 -0.34237045 -0.21674982  0.02935739
   0.02499482]]"
./TestFULL/Concert/Concert_001 .mp4,NonEvent,"[[-0.1680428  -0.18061283 -0.23600997 -0.56360346  0.20495686  0.07962475
  -0.29555625 -0.29690546  0.06451074 -0.15221176 -0.1466093  -0.17673786
  -0.05800793  0.55038613  0.11122394  0.12974867  0.47330782 -0.4878722
  -0.13390234  0.09514755  0.12404836  0.02153861 -0.0551733   0.27957636
  -0.02568327]]"
./TestFULL/Concert/Concert_016 .mp4,NonEvent,"[[-0.16091596 -0.25673702 -0.31804964 -0.6318349   0.31660432  0.31242207
  -0.41635576 -0.38711378 -0.01665884 -0.11609296 -0.1068439  -0.30335864
  -0.3209818   1.0685899   0.2663936  -0.10204016  0.40207955 -0.12995748
   0.12946571 -0.01344305  0.27306166  0.07176875 -0.17546418  0.33325052
  -0.05564075]]"
./TestFULL/Concert/Concert_003 .mp4,NonEvent,"[[-0.08748282 -0.21478991  0.02490115 -0.22097865  0.2180506   0.2498391
  -0.5877428  -0.55277723  0.20458944 -0.29676232 -0.21300147 -0.49214077
  -0.0847412   0.82973814  0.09156377  0.24115385  0.24389921 -0.2610133
  -0.09704188  0.22427091  0.01592066  0.10860056 -0.04977698 -0.01142884
  -0.2081631 ]]"
./TestFULL/Concert/Concert_045 .mp4,Ploughing,"[[-0.08734729 -0.36360878 -0.16059612 -0.4607334   0.00114651  0.07528213
  -0.6029611  -0.5435282  -0.20764029 -0.2194192  -0.09779266 -0.34666184
   0.11465342  0.5151386   0.3806781   0.08365105  0.5415957  -0.35828504
   0.13011172  0.16898914  0.06738691 -0.43636766 -0.08251763  0.3603835
  -0.18626101]]"
./TestFULL/Concert/Concert_046 .mp4,NonEvent,"[[-0.5659326  -0.21802126 -0.13813065 -0.56665    -0.01324728 -0.00844904
  -0.49026638 -0.21050657  0.23990381 -0.26589802 -0.20624211 -0.35110956
  -0.3195762   0.7306866   0.05146412 -0.14467041  0.45913306 -0.61436284
  -0.13657881 -0.04585614  0.33296755  0.10752059  0.08760885  0.33702046
  -0.18117729]]"
./TestFULL/Conflict/Conflict_017 .mp4,NonEvent,"[[ 0.03806791 -0.08137761 -0.04068718 -0.72350067  0.47593144 -0.00131047
  -0.7656411  -0.40367913  0.095577   -0.46263975 -0.05097739 -0.4022912
  -0.3258135   0.7689673   0.26102078 -0.10119437  0.30754665 -0.49529034
  -0.14418557  0.09928683  0.19392133 -0.1898204  -0.09037428 -0.04227418
  -0.2882202 ]]"
./TestFULL/Conflict/Conflict_019 .mp4,NonEvent,"[[-0.22752427 -0.06105394 -0.18389474 -0.2949409   0.03548097  0.0794661
  -0.33531848 -0.46900734  0.01212695 -0.23401444 -0.14036816 -0.4470039
  -0.39611647  1.1049824   0.28079     0.15125705  0.31996998 -0.42362443
  -0.10082497  0.15375939 -0.2913824  -0.07673959  0.02898167  0.0049668
  -0.0576992 ]]"
./TestFULL/Conflict/Conflict_025 .mp4,NonEvent,"[[-0.34970513 -0.12308808 -0.13762222 -0.57719165 -0.09463614  0.2034807
  -0.436883   -0.5911287   0.01642694 -0.20415887 -0.22049494 -0.5531352
  -0.29439494  0.5285123   0.04922455  0.1751617   0.18070437 -0.17834587
   0.06610326  0.2840732  -0.2283436  -0.20010841 -0.12827362  0.2925022
  -0.01340102]]"
./TestFULL/Conflict/Conflict_001 .mp4,NonEvent,"[[-0.00215624 -0.21636388 -0.03861794 -0.79650134  0.37004557  0.06516957
  -0.7254849  -0.3054653   0.1095681  -0.5267812  -0.1398264  -0.34210566
  -0.38843542  0.94805855  0.0509394  -0.10874902  0.36615282 -0.60093653
  -0.09190662  0.16914344  0.20005703 -0.01529984 -0.19177483 -0.00128311
  -0.31895447]]"
./TestFULL/Conflict/Conflict_013 .mp4,Concert,"[[-0.32511875 -0.49196836 -0.06109309 -0.4760107   0.50500077  0.201892
  -0.69200224 -0.30121303  0.25877085 -0.30573255  0.10319851 -0.2993062
  -0.235782    0.46778277  0.16664167  0.00798779  0.41478324 -0.6173907
   0.11742382  0.1842283   0.29137272 -0.25563174  0.08760602  0.26952806
  -0.15255134]]"
./TestFULL/Conflict/Conflict_003 .mp4,NonEvent,"[[ 0.19489372 -0.04249025 -0.05617267 -0.8721568   0.4131004   0.07720152
  -0.7656868  -0.28597885 -0.03640244 -0.35811973 -0.09751757 -0.38138577
  -0.26585123  0.6609994   0.16717775  0.03102973  0.37608156 -0.42143208
  -0.07557449 -0.03610542  0.17062834 -0.17121089  0.10110612  0.10857732
  -0.31611   ]]"
./TestFULL/Conflict/Conflict_009 .mp4,NonEvent,"[[ 0.13843179 -0.12468243  0.02150293 -0.75301826  0.36748916 -0.13897912
  -0.66036564 -0.4517636   0.06680685 -0.37710544 -0.09127498 -0.40131822
  -0.23031966  0.7280155   0.2037609  -0.15185036  0.31264132 -0.37061307
  -0.17338099  0.19295551  0.09329567 -0.10982705 -0.17976418 -0.09203113
  -0.19876294]]"
./TestFULL/Conflict/Conflict_002 .mp4,NonEvent,"[[-0.2646517  -0.39427188 -0.14417593 -0.8372283   0.36407012  0.06905679
  -0.57024485 -0.1910357  -0.01605919 -0.44408083 -0.41246024 -0.42856687
  -0.38454705  0.49823213 -0.34436867  0.00359154  0.35543245 -0.51049113
  -0.10314234  0.07247542  0.22374941 -0.22325984  0.19297732  0.25725442
  -0.3189022 ]]"
./TestFULL/Conflict/Conflict_007 .mp4,NonEvent,"[[-0.30775374 -0.23848161 -0.19124052 -0.24310745  0.2014041   0.28758022
  -0.69166803 -0.10669763 -0.18494162 -0.13322093 -0.195927   -0.29242748
  -0.0569979   0.6137293   0.33183217  0.12009185  0.31082746 -0.2542217
  -0.06160521 -0.04229126 -0.3155311   0.02323523 -0.45108077  0.5513677
   0.11539744]]"
./TestFULL/Conflict/Conflict_004 .mp4,NonEvent,"[[-0.029759   -0.21736035 -0.16671167 -0.62537163  0.27048272  0.12928204
  -0.6141313  -0.5685012   0.08558103 -0.23200004 -0.08770645 -0.2676949
  -0.26532015  0.69648546  0.1796442  -0.02563805  0.23226745 -0.4124963
   0.28803584 -0.20707719  0.05489153 -0.11314969 -0.11477891  0.2568232
  -0.02134856]]"
./TestFULL/Conflict/Conflict_012 .mp4,Concert,"[[-0.2664567  -0.22315551 -0.02734618 -0.19072662  0.3755648  -0.05630388
  -0.37531456 -0.2420032  -0.24295352 -0.32977    -0.11914808 -0.26526564
  -0.2571767   0.3187963   0.16107826  0.12952033  0.27226686 -0.39759845
  -0.16027173  0.13055411  0.03795921 -0.13921519  0.02704851  0.25689334
   0.02148579]]"
./TestFULL/Conflict/Conflict_023 .mp4,NonEvent,"[[-0.38854936 -0.5113483  -0.09917133 -0.39693588  0.3470787   0.20728691
  -0.504928   -0.49829525  0.17049512 -0.2875467  -0.01626208 -0.3093205
  -0.28424793  0.50284964  0.4520254  -0.13837503  0.32581863 -0.51613957
   0.0780988   0.16255963  0.2417847  -0.48855308  0.02842088  0.42728168
  -0.03994812]]"
./TestFULL/Conflict/Conflict_010 .mp4,NonEvent,"[[-0.11643215 -0.18733823 -0.141876   -0.67846566  0.53817934  0.35736847
  -1.0903541  -0.3521784   0.31325465 -0.30670962 -0.04797978 -0.3148885
  -0.15041964  0.5436505   0.3545414   0.01987873  0.48397952 -0.57367283
  -0.02724845  0.08467133  0.15184388 -0.40474036 -0.11345924  0.35712078
  -0.15470959]]"
./TestFULL/Conflict/Conflict_011 .mp4,NonEvent,"[[-0.12991846 -0.39671138 -0.25737485 -0.30383345  0.07016335  0.14367373
  -0.37797135 -0.39558405 -0.10151317 -0.44368884 -0.17349379 -0.6372722
  -0.23857555  0.79448843  0.07350393  0.04999948  0.5129737  -0.16263108
  -0.17611726  0.24023898 -0.25558808 -0.21893898  0.0720311   0.4048093
  -0.17527772]]"
./TestFULL/Conflict/Conflict_020 .mp4,NonEvent,"[[-0.31373212 -0.2962375  -0.15904903 -0.65078497  0.3096177  -0.06216912
  -0.7341127  -0.21714868  0.06788117 -0.5423378  -0.2360606  -0.46362644
  -0.29648444  0.9078316   0.03246917 -0.22680667  0.20577244 -0.80562603
  -0.1883453   0.0532336   0.07399668 -0.525453   -0.17315762  0.01891086
  -0.28841528]]"
./TestFULL/Constructing/Constructing_058 .mp4,NonEvent,"[[ 0.05562417 -0.12164317 -0.08909722 -0.48206854  0.12419578  0.11825628
  -0.05687967 -0.76746196  0.08686732 -0.23790358 -0.19542061 -0.39058146
  -0.18223228  0.51413256  0.439684    0.15505476  0.3486605  -0.3462954
  -0.08854853  0.2493122  -0.19029903 -0.17527409 -0.3143879   0.29981035
   0.00462951]]"
./TestFULL/Constructing/Constructing_027 .mp4,Ploughing,"[[-0.12320706 -0.21596067 -0.18649873 -0.44708845 -0.05337479  0.00493943
  -0.15891407 -0.20771329  0.12377652 -0.05106807 -0.00960875 -0.24407549
  -0.14166084  0.44533032  0.24357374  0.06433234  0.4841369  -0.30028155
  -0.01438264 -0.07367451 -0.07932452 -0.00091978  0.0167469   0.33433768
  -0.02453755]]"
./TestFULL/Constructing/Constructing_010 .mp4,NonEvent,"[[-0.2342334  -0.5602802  -0.2871331  -0.3002391   0.06211913 -0.03967141
  -0.21805874 -0.37082177  0.24761343 -0.10121525 -0.05659986 -0.4797161
  -0.18267502  0.76565355  0.14589933  0.15572599  0.70711195 -0.48862293
  -0.20115033 -0.27320507 -0.14410907 -0.21850659  0.17872259  0.71543795
  -0.2343513 ]]"
./TestFULL/Constructing/Constructing_044 .mp4,NonEvent,"[[-0.08649176 -0.13976564 -0.17011419 -0.43109816  0.15023288  0.15939283
  -0.15338233 -0.27641475 -0.05998838 -0.23454241 -0.18510203 -0.37564617
  -0.19680782  0.5635268  -0.02260915 -0.05216093  0.21078824 -0.05695084
  -0.2774838  -0.2792397  -0.22982647 -0.12637158 -0.05325461  0.18054101
  -0.10798575]]"
./TestFULL/Constructing/Constructing_034 .mp4,NonEvent,"[[-0.08257066 -0.23727293 -0.44105458 -0.43950948  0.30607915  0.28127757
  -0.35919428 -0.26444796 -0.06869106 -0.3607641  -0.19285062 -0.6379636
   0.07196702  0.5364676  -0.02451693 -0.1306487  -0.03471024 -0.31435856
  -0.29770973  0.01454401 -0.28836176 -0.0668624  -0.23735322  0.09994563
   0.10420789]]"
./TestFULL/Constructing/Constructing_038 .mp4,NonEvent,"[[-0.5298376  -0.26700124 -0.5255038  -0.59756434  0.21555641  0.2886223
  -0.6965142  -0.3969893  -0.44079193  0.08503024 -0.41908693 -0.31087884
  -0.15615617  0.78093535  0.08014802 -0.19453989  0.35255215 -0.0440493
  -0.19129054 -0.0471157  -0.40024084 -0.27186343 -0.27135822  0.02084561
  -0.5662437 ]]"
./TestFULL/Constructing/Constructing_039 .mp4,NonEvent,"[[-0.1410709  -0.32104054  0.10570864 -0.42050153 -0.01866045  0.3223786
  -0.33642843 -0.33146185 -0.15830131 -0.19702718  0.05247416 -0.7448015
  -0.31275624  0.5362041   0.44867447  0.19327877  0.21195504 -0.5194669
   0.06863225  0.1657879  -0.01340855  0.01965085 -0.21389982  0.11166662
  -0.05140545]]"
./TestFULL/Constructing/Constructing_054 .mp4,NonEvent,"[[-0.04378615 -0.4251731  -0.30588192 -0.4556826  -0.10202225  0.21690157
  -0.26867288 -0.7234234   0.18412603 -0.06049125 -0.26847044 -0.18785009
  -0.08661246  0.72642934  0.20958737  0.25267813  0.6734354  -0.45476517
  -0.00233285  0.09658017 -0.19963166 -0.06324305 -0.28965813  0.46413273
   0.1473414 ]]"
./TestFULL/Constructing/Constructing_032 .mp4,NonEvent,"[[-0.09313828 -0.07422499 -0.25717917 -0.36046007  0.07251989  0.13449368
  -0.38070893 -0.01202606 -0.04192804 -0.21575962  0.06264812 -0.14636992
  -0.14600644  0.6310216   0.3600404  -0.04113718  0.3784296   0.0794021
   0.01555127  0.01049642 -0.0916919  -0.2695639   0.05453652  0.36971527
  -0.04456589]]"
./TestFULL/Constructing/Constructing_020 .mp4,NonEvent,"[[-0.38401634 -0.19381647 -0.17866561 -0.3467517   0.05629658 -0.1180315
  -0.12604055 -0.5878624  -0.0817825  -0.01097043 -0.12482166 -0.20042035
  -0.19207218  0.7278665   0.27252266  0.21501322  0.49412552 -0.35878614
   0.07209443 -0.03977666 -0.09944695 -0.2912199  -0.45121035  0.47245264
  -0.04853489]]"
./TestFULL/Constructing/Constructing_047 .mp4,NonEvent,"[[-0.21808521 -0.122388   -0.41618228 -0.4094358   0.23130962  0.15535963
  -0.58579814 -0.4344435  -0.10821913 -0.04889566 -0.12792934 -0.48899004
  -0.21702914  0.7141973   0.08323465  0.09554957  0.3970726  -0.27527928
  -0.0749179   0.24579811 -0.22652113 -0.06019168 -0.10794464  0.37917858
  -0.18185963]]"
./TestFULL/Constructing/Constructing_033 .mp4,NonEvent,"[[-0.0496803  -0.45512432 -0.22181381 -0.40365455 -0.18772021  0.2526192
  -0.33715978 -0.532701   -0.06821449 -0.21403609  0.04699733 -0.3380482
  -0.28011218  0.8946433   0.57149565  0.21234547  0.39904925 -0.46581107
   0.25361046  0.00727772 -0.06169811 -0.11438173 -0.52642936  0.19945319
  -0.06081156]]"
./TestFULL/Constructing/Constructing_011 .mp4,NonEvent,"[[-0.26708043 -0.3762092  -0.08593374 -0.4253141  -0.18231164  0.26544908
  -0.3834606  -0.5250168  -0.17926121 -0.03933645 -0.07740887 -0.66118246
  -0.03474189  0.9126711   0.00604657  0.09518568  0.7676035  -0.27572715
   0.08847044  0.10081802 -0.36476144 -0.25324097 -0.43868923  0.4552829
  -0.14161177]]"
./TestFULL/Constructing/Constructing_041 .mp4,NonEvent,"[[-0.3883295  -0.32514924 -0.22067009 -0.29006758 -0.13125004 -0.08178104
  -0.38459125 -0.14513828  0.21141604  0.04315018 -0.01318298 -0.26208678
  -0.1558554   0.6746908   0.38596824 -0.12716976  0.3749547  -0.43348137
  -0.03186386 -0.15581751  0.01880177  0.09056337  0.1364191   0.60598904
  -0.2824666 ]]"
./TestFULL/Constructing/Constructing_043 .mp4,NonEvent,"[[-0.10318184 -0.19635849 -0.29941037 -0.47401324  0.19127811  0.02407211
  -0.30350545 -0.36624718 -0.08177432  0.01096209 -0.19317289 -0.3398099
   0.12133179  0.6206683   0.17123881  0.11301561  0.3651285  -0.2857258
  -0.15055646  0.19904518  0.02345928 -0.03548076 -0.2004065   0.41635552
   0.06246391]]"
./TestFULL/Cycling/Cycling_025 .mp4,NonEvent,"[[ 0.05293379 -0.03393664 -0.1787109  -0.48888367  0.4610217   0.16564286
  -0.2116245  -0.26736283 -0.10123833 -0.18789312  0.02897404 -0.40429184
  -0.07444893  0.5161727   0.0650243   0.16233227  0.27720904 -0.18356876
  -0.2365653   0.01989981 -0.08813732  0.01454307 -0.08535291 -0.13291451
  -0.15960978]]"
./TestFULL/Cycling/Cycling_039 .mp4,ParadeProtest,"[[-0.03433527 -0.18284875  0.05973853 -0.44903186  0.24722333  0.45644858
  -0.5499437  -0.3533999   0.1589384  -0.32755652 -0.36487493 -0.20003332
  -0.15406537  0.4062082   0.5401156   0.27379107  0.39336225 -0.24696684
   0.3021507   0.18999332 -0.0203891  -0.37316748 -0.20149072  0.15692656
  -0.19954316]]"
./TestFULL/Cycling/Cycling_024 .mp4,NonEvent,"[[ 0.0378853  -0.01917884  0.15987578 -0.56428325  0.13579056  0.22323978
  -0.22708742 -0.39140716  0.028563   -0.23959252 -0.16882575 -0.23952615
   0.0689652   0.7381083   0.32777458  0.09223784  0.06574968 -0.4214413
   0.11991502 -0.04840756  0.04090116 -0.10105558 -0.12548274  0.06282144
   0.00143899]]"
./TestFULL/Cycling/Cycling_015 .mp4,NonEvent,"[[-0.15577485  0.32954165  0.25447878 -0.507362   -0.0998566   0.48826385
  -0.40685585 -0.55581135 -0.00764551  0.33946663 -0.06446953 -0.07535618
  -0.4099248   0.62923014  0.34616247  0.11099241 -0.07474151 -0.35816234
   0.04649455  0.17574753  0.16419636 -0.17818835  0.14792871 -0.01143408
  -0.07074046]]"
./TestFULL/Cycling/Cycling_044 .mp4,NonEvent,"[[-4.5952022e-02 -2.2830525e-01  3.8078895e-01 -4.9558392e-01
   2.1593013e-01  2.1001308e-01 -1.5657650e-01 -4.7878417e-01
   1.3093351e-01 -7.6786406e-02 -2.3520829e-01 -1.3181652e-01
   6.5801136e-02  4.9237841e-01  3.1931230e-01  2.2220358e-01
   2.3517922e-01 -4.7965533e-01 -6.0660180e-02 -2.9842409e-01
   3.8456771e-04  1.2852178e-02 -6.9097564e-02  6.3889854e-02
  -1.1325239e-01]]"
./TestFULL/Cycling/Cycling_019 .mp4,NonEvent,"[[-0.24461943 -0.0746857  -0.04919687 -0.3111477   0.20729399  0.09693355
  -0.26149622 -0.23837505  0.06595691 -0.49214184 -0.01947228 -0.33474824
  -0.21961948  0.6820978   0.46720853  0.07245199  0.05374563 -0.3359299
   0.05054693  0.05771754  0.10571408 -0.06819374 -0.10883591  0.0662224
  -0.11259048]]"
./TestFULL/Cycling/Cycling_016 .mp4,NonEvent,"[[-0.31812143 -0.2873511  -0.00969752 -0.57227904  0.10103185  0.42292517
  -0.34466866 -0.38187638  0.21328922 -0.14604151  0.17691384 -0.35761565
  -0.19644596  0.59811115  0.34891406  0.00956794  0.2861994  -0.41241977
   0.16309698  0.03209022 -0.01000221 -0.26658687 -0.14711748  0.05472092
  -0.18420681]]"
./TestFULL/Cycling/Cycling_053 .mp4,NonEvent,"[[ 0.27673545 -0.16729574  0.10168933 -0.6717476   0.651612   -0.0129419
  -0.2279183  -0.377104   -0.05618104 -0.39556736  0.02951293 -0.41453806
  -0.24841274  0.81663305  0.12382708  0.02786498  0.38387308 -0.03135313
  -0.4066898  -0.1714548  -0.17492041 -0.19135034 -0.36339235 -0.256956
   0.0316825 ]]"
./TestFULL/Cycling/Cycling_026 .mp4,NonEvent,"[[-0.14412878  0.12791786 -0.0026854  -0.48725253 -0.05916636  0.10980599
  -0.37629697 -0.5813354   0.2842652  -0.01147036 -0.14122532 -0.3402007
   0.01083785  0.6180927   0.53216636 -0.01955331  0.24571575 -0.19633463
   0.33417252  0.23370433  0.16595218 -0.079748   -0.17574053  0.18690658
  -0.15840094]]"
./TestFULL/Cycling/Cycling_006 .mp4,NonEvent,"[[-0.13499862 -0.16096237  0.19565436 -0.5683025   0.24900006  0.39929888
  -0.39846218 -0.40214238  0.19382323 -0.21865581 -0.22833347 -0.2841387
  -0.24294291  0.5569564   0.3843922   0.0109679   0.03697732 -0.44738802
   0.09513806  0.17566276 -0.04037634 -0.02886481 -0.03758989  0.03797673
  -0.07213277]]"
./TestFULL/Cycling/Cycling_048 .mp4,NonEvent,"[[-0.27562717  0.0030995   0.30196944 -0.7580997   0.12746121  0.29480267
  -0.47685617 -0.30871597  0.3018591  -0.22953813 -0.03527683 -0.22711359
  -0.32914633  0.82022536  0.4612815   0.11799814  0.3210409  -0.35529312
   0.24361305  0.19092774 -0.15953895 -0.09570353 -0.20038345 -0.08631482
  -0.16192856]]"
./TestFULL/Cycling/Cycling_047 .mp4,NonEvent,"[[ 0.15090144 -0.17721374 -0.12222595 -0.49428785  0.45007235  0.04357052
  -0.30027512 -0.4013263   0.03810165 -0.3650462  -0.21093681 -0.5812374
  -0.09729683  0.5640835   0.22243625 -0.02559111  0.1820068  -0.09325145
  -0.01333052  0.06000503 -0.17598966 -0.12520482 -0.08812749 -0.01065145
  -0.16901684]]"
./TestFULL/Cycling/Cycling_051 .mp4,NonEvent,"[[-0.11071887 -0.18025886 -0.0656069  -0.40204665  0.16045794  0.12111541
  -0.4035221  -0.5398714   0.18609643 -0.10231696 -0.16715093 -0.17243484
  -0.04271113  0.68433267  0.30408025  0.07365649 -0.03291    -0.45597506
   0.05126771  0.16718353 -0.00254081 -0.14653201 -0.06825729  0.14848943
  -0.05322145]]"
./TestFULL/Cycling/Cycling_005 .mp4,NonEvent,"[[-0.09796425 -0.11339147  0.23014076 -0.40517616  0.29111814  0.28097945
  -0.26285103 -0.30779824 -0.04864794 -0.29154864  0.02198098 -0.39377874
  -0.01874931  0.6184279   0.3038153   0.04747326  0.3982043  -0.2574425
  -0.05295599 -0.04971036 -0.03561091 -0.07405348 -0.12457892  0.07106362
   0.02720477]]"
./TestFULL/Cycling/Cycling_045 .mp4,NonEvent,"[[-0.05276177 -0.03067672  0.12276819 -0.44803804 -0.01299783  0.05632502
  -0.5059396  -0.49589244  0.19709642 -0.34381643 -0.2684202  -0.2236151
  -0.35792843  0.6435051   0.30848637  0.00816589  0.24044791 -0.15229248
   0.14045735 -0.03628071  0.27803534 -0.11616     0.01343341  0.23100427
  -0.09299494]]"
./TestFULL/Fire/Fire_014 .mp4,NonEvent,"[[-0.10143705  0.2427947  -0.01493491 -0.49626705 -0.06419741  0.38507515
  -0.5094136  -0.47959715 -0.06640876 -0.11804311 -0.37027326 -0.38633078
  -0.3477002   0.63479483  0.19737144  0.07094027 -0.06234304 -0.38884082
   0.17051601  0.01617358 -0.14677241  0.028058    0.02845625  0.05907547
  -0.114091  ]]"
./TestFULL/Fire/Fire_018 .mp4,NonEvent,"[[-0.3753605  -0.2617253  -0.1683649  -0.7581268   0.02499318  0.34318677
  -0.20074084 -0.2837712  -0.1379515  -0.25798982 -0.2133338  -0.07825674
  -0.0947684   0.61770624  0.13427839  0.11133718  0.35826972 -0.3630662
   0.08290436  0.30443507  0.20382598 -0.10756882  0.01216823  0.26303464
  -0.03501979]]"
./TestFULL/Fire/Fire_034 .mp4,NonEvent,"[[-0.18645005  0.10583191  0.30206993 -0.5393135  -0.02495726  0.2623904
  -0.23730843 -0.51884407 -0.20403035 -0.16661957 -0.09849095 -0.10734922
  -0.25983167  0.5454777   0.06909244  0.04690073 -0.03258727 -0.36389992
   0.3911335   0.02765824  0.30151033 -0.06585004  0.00723703  0.08472914
  -0.04231772]]"
./TestFULL/Fire/Fire_044 .mp4,NonEvent,"[[-0.35446185  0.032415    0.26055762 -0.50021696  0.16875826  0.44281206
  -0.15241183 -0.42798513 -0.2826826  -0.29066753 -0.28935233 -0.17346849
  -0.10140551  0.70380247  0.16660659  0.04285202  0.13122861 -0.6242501
   0.23606917  0.10790764  0.10462594  0.03129509 -0.1162309   0.13209902
   0.01997484]]"
./TestFULL/Fire/Fire_021 .mp4,NonEvent,"[[-0.26967147  0.13336292  0.12523042 -0.4424014  -0.02056424  0.53074706
  -0.3534697  -0.41554374 -0.14923501 -0.20581762 -0.2880752  -0.19643472
  -0.39161333  0.68385595  0.11800241  0.05999628 -0.06430833 -0.31471354
   0.16860238  0.02954803  0.29164436 -0.0823423  -0.12855169  0.16771148
  -0.06340366]]"
./TestFULL/Fire/Fire_036 .mp4,NonEvent,"[[-4.74295616e-01  3.88908871e-02  9.27068945e-03 -4.54101861e-01
  -3.62542458e-02  3.41621667e-01 -3.43475014e-01 -5.45709491e-01
  -2.06620917e-01 -7.33104497e-02 -4.03202802e-01 -1.52396485e-01
  -4.20614660e-01  7.17760503e-01  1.83196083e-01  6.97428652e-04
   2.57961839e-01 -2.76358068e-01  6.25808164e-02  1.37218520e-01
   1.69209525e-01 -1.18062995e-01  2.51604524e-02  1.24019139e-01
  -1.40240937e-01]]"
./TestFULL/Fire/Fire_007 .mp4,NonEvent,"[[-0.08720966  0.11327974  0.09533034 -0.6128171  -0.08317389  0.27412167
  -0.33016202 -0.56202334 -0.07640833 -0.17318524 -0.29842374 -0.27603942
  -0.11686362  0.49425203  0.22998294  0.02004759  0.03686571 -0.3561965
   0.24886124 -0.04345138 -0.04243756 -0.02030695 -0.14961268  0.10164622
   0.02940213]]"
./TestFULL/Fire/Fire_028 .mp4,NonEvent,"[[-0.34283504  0.16657457 -0.04842919 -0.33697775  0.04161309  0.36723712
  -0.36636907 -0.5044962  -0.31948823 -0.32317358 -0.40396786 -0.3906805
  -0.3026355   0.59082985 -0.16578116  0.04844598 -0.00540271 -0.4203914
   0.16039386 -0.26486522 -0.02991713 -0.14325218 -0.04366134 -0.05395363
   0.08657271]]"
./TestFULL/Fire/Fire_053 .mp4,NonEvent,"[[-0.1776567  -0.22283992 -0.15733233 -0.3023691   0.01267987  0.23242114
  -0.2876429  -0.29204035 -0.02733059 -0.07105705 -0.2148039  -0.28291154
  -0.27719763  0.71369225  0.04812611  0.15420623  0.27806377 -0.39661673
  -0.23050068  0.11023488  0.13800557  0.2230892   0.05902666  0.4047747
   0.0436579 ]]"
./TestFULL/Fire/Fire_054 .mp4,NonEvent,"[[-0.1159789   0.09696633  0.03262814 -0.41045612  0.00826911  0.33265284
  -0.15681429 -0.41972348 -0.10367513 -0.10917271 -0.28513917 -0.07085222
  -0.0996523   0.60929394 -0.03985702 -0.07588327  0.04214648 -0.1794915
   0.05754479  0.00193241  0.02433817 -0.02969426  0.00694434 -0.00623367
  -0.06864939]]"
./TestFULL/Fire/Fire_012 .mp4,NonEvent,"[[-0.25135794  0.1414072   0.04942646 -0.40221438 -0.08768612  0.41860723
  -0.4719636  -0.54892606 -0.11423046 -0.1385834  -0.31288525 -0.29773822
  -0.32344708  0.5620819   0.03520339  0.04127196 -0.03340241 -0.40017223
   0.23288645 -0.03190721 -0.00893825  0.0894786  -0.23722728 -0.00741452
  -0.03494541]]"
./TestFULL/Fire/Fire_048 .mp4,NonEvent,"[[-0.1435385   0.13485289  0.14271241 -0.7077607  -0.02774589  0.37737602
  -0.5025496  -0.5476503  -0.16069141 -0.18039063 -0.48931202 -0.33050394
  -0.37784353  0.81524223  0.43961245 -0.06722166  0.27925083 -0.33958068
   0.28099844  0.12539503  0.203801    0.07570863 -0.16319957  0.25669074
  -0.04628208]]"
