Video_File;Predicted_Category;feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;Predictions
./TestFULL/Constructing/Constructing_032 .mp4;ReligiousActivity;8,94031;7,014483;5,053231;4,439967;2,10397;1,8751509;0,825454;-0,1493468;-1,7506333;-2,18499617;-2,74419386;-3,9796305;-4,056587;-5,210508;-6,0187683;-6,13903311;-6,318837;-6,60732253;-7,996369;9,021296;-8,664064;-8,8042962;-12,026123;-12,034793;-14,4350301;"[
'./TestFULL/Constructing/Constructing_032
.mp4',
'Baseball',
8.94031,
7.014483,
5.053231,
4.439967,
2.10397,
1.8751509,
0.825454,
-0.1493468,
-1.7506333,
-2.18499617,
-2.74419386,
-3.9796305,
-4.056587,
-5.210508,
-6.0187683,
-6.13903311,
-6.318837,
-6.60732253,
-7.996369,
9.021296,
-8.664064,
-8.8042962,
-12.026123,
-12.034793,
-14.4350301
]"
./TestFULL/Constructing/Constructing_020 .mp4;ReligiousActivity;8,370637;8,20163555;5,4347565;4,62804954;4,478737;2,4349355;1,7385683;1,34946301;1,00876095;0,3010025;-2,392063;-3,34388;-3,53371877;-3,780017;-3,9864;-6,69600087;-7,72495;-8,175267;-10,241517;11,20132;-11,734876;-12,9989315;-13,18436986;-13,908334;-13,9407598;"[
'./TestFULL/Constructing/Constructing_020
.mp4',
'Baseball',
8.370637,
8.20163555,
5.4347565,
4.62804954,
4.478737,
2.4349355,
1.7385683,
1.34946301,
1.00876095,
0.3010025,
-2.392063,
-3.34388,
-3.53371877,
-3.780017,
-3.9864,
-6.69600087,
-7.72495,
-8.175267,
-10.241517,
11.20132,
-11.734876,
-12.9989315,
-13.18436986,
-13.908334,
-13.9407598
]"
./TestFULL/Constructing/Constructing_047 .mp4;ReligiousActivity;8,80634;8,61274331;7,79951;6,290488;5,2476457;3,81786004;3,71819141;3,0147439;2,225898;0,702034;-0,0332908;-0,3881164;-0,6738015;-1,39544706;-2,8524131;-4,01334;-5,830947;-6,005052;-6,402374;9,5319031;-8,048468;-11,9878879;-12,04848523;-13,0779017;-13,8011082;"[
'./TestFULL/Constructing/Constructing_047
.mp4',
'Baseball',
8.80634,
8.61274331,
7.79951,
6.290488,
5.2476457,
3.81786004,
3.71819141,
3.0147439,
2.225898,
0.702034,
-0.0332908,
-0.3881164,
-0.6738015,
-1.39544706,
-2.8524131,
-4.01334,
-5.830947,
-6.005052,
-6.402374,
9.5319031,
-8.048468,
-11.9878879,
-12.04848523,
-13.0779017,
-13.8011082
]"
./TestFULL/Constructing/Constructing_033 .mp4;ReligiousActivity;8,974607;7,30096957;7,1741034;7,13087397;6,5068249;5,3149777;5,3127224;3,1772159;1,0485192;-0,067372;-0,1803306;-0,4606122;-0,479445;-0,747704;-0,9273739;-4,04961084;-6,0980313;-7,95037416;-8,62919915;11,54643588;-9,43858004;-9,6091287;-11,86883715;-12,0219306;-12,2336903;"[
'./TestFULL/Constructing/Constructing_033
.mp4',
'Baseball',
8.974607,
7.30096957,
7.1741034,
7.13087397,
6.5068249,
5.3149777,
5.3127224,
3.1772159,
1.0485192,
-0.067372,
-0.1803306,
-0.4606122,
-0.479445,
-0.747704,
-0.9273739,
-4.04961084,
-6.0980313,
-7.95037416,
-8.62919915,
11.54643588,
-9.43858004,
-9.6091287,
-11.86883715,
-12.0219306,
-12.2336903
]"
./TestFULL/Constructing/Constructing_011 .mp4;ReligiousActivity;9,8195364;9,747862;9,4655094;8,15164397;6,781003;5,4607979;5,28168;5,106942;4,173788;2,2454185;1,16009332;1,076283;1,006987;-0,42227234;-0,808883;-2,138445;-3,50902506;-4,23735191;-4,8177331;11,5237222;-7,4190586;-8,003776;-11,5842809;-13,596486;-14,72049765;"[
'./TestFULL/Constructing/Constructing_011
.mp4',
'Baseball',
9.8195364,
9.747862,
9.4655094,
8.15164397,
6.781003,
5.4607979,
5.28168,
5.106942,
4.173788,
2.2454185,
1.16009332,
1.076283,
1.006987,
-0.42227234,
-0.808883,
-2.138445,
-3.50902506,
-4.23735191,
-4.8177331,
11.5237222,
-7.4190586,
-8.003776,
-11.5842809,
-13.596486,
-14.72049765
]"
./TestFULL/Constructing/Constructing_041 .mp4;ReligiousActivity;9,99931395;8,1124268;7,50181879;6,1680165;5,6519585;5,0706553;2,145062;1,215446;-0,2494;-2,80168885;-4,796232;-5,4975558;-5,51965535;-5,640735;-5,694746;-6,410962;-6,59043146;-6,94381347;-7,62026914;11,041628;-9,9809598;-11,11014;-12,276674;-12,39741302;-13,13650293;"[
'./TestFULL/Constructing/Constructing_041
.mp4',
'Baseball',
9.99931395,
8.1124268,
7.50181879,
6.1680165,
5.6519585,
5.0706553,
2.145062,
1.215446,
-0.2494,
-2.80168885,
-4.796232,
-5.4975558,
-5.51965535,
-5.640735,
-5.694746,
-6.410962,
-6.59043146,
-6.94381347,
-7.62026914,
11.041628,
-9.9809598,
-11.11014,
-12.276674,
-12.39741302,
-13.13650293
]"
./TestFULL/Constructing/Constructing_043 .mp4;ReligiousActivity;8,99419;8,951169;7,89638306;7,696463;6,652097;6,56573218;6,3632609;6,105251;2,3644318;1,423949;0,172752;-0,815892;-1,8497664;-3,7000182;-5,3874106;-5,53266705;-6,111458;-6,68281076;-7,261135;11,246745;-10,5538738;-10,9015398;-12,375558;-12,95680346;-14,5614319;"[
'./TestFULL/Constructing/Constructing_043
.mp4',
'Baseball',
8.99419,
8.951169,
7.89638306,
7.696463,
6.652097,
6.56573218,
6.3632609,
6.105251,
2.3644318,
1.423949,
0.172752,
-0.815892,
-1.8497664,
-3.7000182,
-5.3874106,
-5.53266705,
-6.111458,
-6.68281076,
-7.261135,
11.246745,
-10.5538738,
-10.9015398,
-12.375558,
-12.95680346,
-14.5614319
]"
./TestFULL/Cycling/Cycling_025 .mp4;ReligiousActivity;8,19665272;7,64277427;7,363046;7,113776;6,326863;4,8045737;4,2997696;4,164531;3,186717;-1,3046408;-2,5225831;-2,77199447;-3,756744;-5,031519;-5,3843218;-6,035166;-6,787649;-7,723655;-8,36281246;9,788896;-13,329483;-13,675602;-13,966343;-14,40074174;-14,452544;"[
'./TestFULL/Cycling/Cycling_025
.mp4',
'Baseball',
8.19665272,
7.64277427,
7.363046,
7.113776,
6.326863,
4.8045737,
4.2997696,
4.164531,
3.186717,
-1.3046408,
-2.5225831,
-2.77199447,
-3.756744,
-5.031519,
-5.3843218,
-6.035166,
-6.787649,
-7.723655,
-8.36281246,
9.788896,
-13.329483,
-13.675602,
-13.966343,
-14.40074174,
-14.452544
]"
./TestFULL/Cycling/Cycling_039 .mp4;ReligiousActivity;9,1318723;8,825489;7,775646;6,902606;6,2826978;3,7264909;3,2586891;1,53142767;1,483504;0,801439;0,74549;-0,5877744;-0,757067;-1,80891042;-2,468417;-2,59873481;-2,74945832;-3,3514812;-4,139955;11,797384;-5,00197699;-5,2320517;-7,906752;-8,281855;-11,441628;"[
'./TestFULL/Cycling/Cycling_039
.mp4',
'Baseball',
9.1318723,
8.825489,
7.775646,
6.902606,
6.2826978,
3.7264909,
3.2586891,
1.53142767,
1.483504,
0.801439,
0.74549,
-0.5877744,
-0.757067,
-1.80891042,
-2.468417,
-2.59873481,
-2.74945832,
-3.3514812,
-4.139955,
11.797384,
-5.00197699,
-5.2320517,
-7.906752,
-8.281855,
-11.441628
]"
./TestFULL/Cycling/Cycling_024 .mp4;ReligiousActivity;9,590442;9,5348351;8,934534;8,30854244;7,1564856;6,7674774;6,015205;5,787308;4,702877;4,063988;1,94256471;-2,31043213;-2,699707;-4,10624055;-4,73772217;-5,4932736;-6,226925;-7,0576336;-7,39739501;8,283702;-9,3702288;-10,3411809;-12,517986;-13,76101088;-14,2497283;"[
'./TestFULL/Cycling/Cycling_024
.mp4',
'Baseball',
9.590442,
9.5348351,
8.934534,
8.30854244,
7.1564856,
6.7674774,
6.015205,
5.787308,
4.702877,
4.063988,
1.94256471,
-2.31043213,
-2.699707,
-4.10624055,
-4.73772217,
-5.4932736,
-6.226925,
-7.0576336,
-7.39739501,
8.283702,
-9.3702288,
-10.3411809,
-12.517986,
-13.76101088,
-14.2497283
]"
./TestFULL/Cycling/Cycling_015 .mp4;ReligiousActivity;9,56123682;9,3387056;8,34393045;8,3192415;7,37461703;6,88686;6,77416466;5,540157;5,52018884;4,10228548;3,7587156;3,5794025;3,1209495;2,93889794;-0,845915;-2,385964;-3,080853;-3,411112;-4,018482;8,827477;-5,56080712;-5,866584;-8,236084;-11,7504491;-13,757573;"[
'./TestFULL/Cycling/Cycling_015
.mp4',
'Baseball',
9.56123682,
9.3387056,
8.34393045,
8.3192415,
7.37461703,
6.88686,
6.77416466,
5.540157,
5.52018884,
4.10228548,
3.7587156,
3.5794025,
3.1209495,
2.93889794,
-0.845915,
-2.385964,
-3.080853,
-3.411112,
-4.018482,
8.827477,
-5.56080712,
-5.866584,
-8.236084,
-11.7504491,
-13.757573
]"
./TestFULL/Cycling/Cycling_044 .mp4;ReligiousActivity;9,86683124;8,7417517;8,685672;7,591069;7,0478487;6,90932454;5,49360255;3,16998828;2,0440929;-0,8329559;-1,9826287;-2,345686;-3,549606;-3,749378;-6,108929;-6,69612887;-6,713652;-8,82249214;-9,27434079;11,577036;-11,46498403;-12,3600594;-12,3762803;-12,4615598;-13,0933823;"[
'./TestFULL/Cycling/Cycling_044
.mp4',
'Baseball',
9.86683124,
8.7417517,
8.685672,
7.591069,
7.0478487,
6.90932454,
5.49360255,
3.16998828,
2.0440929,
-0.8329559,
-1.9826287,
-2.345686,
-3.549606,
-3.749378,
-6.108929,
-6.69612887,
-6.713652,
-8.82249214,
-9.27434079,
11.577036,
-11.46498403,
-12.3600594,
-12.3762803,
-12.4615598,
-13.0933823
]"
./TestFULL/Cycling/Cycling_019 .mp4;ReligiousActivity;8,241903;8,00833501;7,990986;7,3277027;4,456469;3,7793433;0,7658213;0,6362706;-0,05722328;-0,50718573;-1,10012667;-1,8408801;-3,164488;-3,316224;-4,345052;-4,8614443;-5,1246789;-5,347744;-6,426991;10,6875902;-7,13316288;-9,89378933;-10,954584;-14,01953;-14,76986693;"[
'./TestFULL/Cycling/Cycling_019
.mp4',
'Baseball',
8.241903,
8.00833501,
7.990986,
7.3277027,
4.456469,
3.7793433,
0.7658213,
0.6362706,
-0.05722328,
-0.50718573,
-1.10012667,
-1.8408801,
-3.164488,
-3.316224,
-4.345052,
-4.8614443,
-5.1246789,
-5.347744,
-6.426991,
10.6875902,
-7.13316288,
-9.89378933,
-10.954584,
-14.01953,
-14.76986693
]"
./TestFULL/Cycling/Cycling_016 .mp4;ReligiousActivity;9,87381182;9,799521;8,111383;7,2016177;5,83010254;2,9792685;2,90235625;2,76504496;0,999806;0,2640149;0,002381;-0,23064368;-2,265414;-2,5565528;-3,807088;-3,8264423;-4,5521812;-5,936479;-7,5288719;11,9627754;-8,1950553;-10,9034673;-10,95144065;-11,0365632;-12,75196;"[
'./TestFULL/Cycling/Cycling_016
.mp4',
'Baseball',
9.87381182,
9.799521,
8.111383,
7.2016177,
5.83010254,
2.9792685,
2.90235625,
2.76504496,
0.999806,
0.2640149,
0.002381,
-0.23064368,
-2.265414,
-2.5565528,
-3.807088,
-3.8264423,
-4.5521812,
-5.936479,
-7.5288719,
11.9627754,
-8.1950553,
-10.9034673,
-10.95144065,
-11.0365632,
-12.75196
]"
./TestFULL/Cycling/Cycling_053 .mp4;ReligiousActivity;9,5044819;8,62259865;5,405548;3,929582;3,6374989;1,9292916;1,23217452;0,637925;0,435103;-3,7678976;-4,302088;-4,824206;-4,9796454;-6,103193;-7,1721798;-7,734072;-8,21890072;-8,39201194;-9,00132539;11,380119;-9,72814683;-12,79871;-14,400294;-14,964859;-14,96652446;"[
'./TestFULL/Cycling/Cycling_053
.mp4',
'Baseball',
9.5044819,
8.62259865,
5.405548,
3.929582,
3.6374989,
1.9292916,
1.23217452,
0.637925,
0.435103,
-3.7678976,
-4.302088,
-4.824206,
-4.9796454,
-6.103193,
-7.1721798,
-7.734072,
-8.21890072,
-8.39201194,
-9.00132539,
11.380119,
-9.72814683,
-12.79871,
-14.400294,
-14.964859,
-14.96652446
]"
./TestFULL/Cycling/Cycling_026 .mp4;ReligiousActivity;9,96153;7,50994251;6,12256;4,41648334;4,2195006;1,34680727;1,129758;0,96524;0,76125481;0,23623579;-1,97458431;-2,5968494;-2,706187;-3,040974;-3,2246116;-3,9131994;-5,284565;-5,4549101;-5,6907886;10,969101;-9,673408;-10,539616;-10,656017;-11,1250703;-14,2040653;"[
'./TestFULL/Cycling/Cycling_026
.mp4',
'Baseball',
9.96153,
7.50994251,
6.12256,
4.41648334,
4.2195006,
1.34680727,
1.129758,
0.96524,
0.76125481,
0.23623579,
-1.97458431,
-2.5968494,
-2.706187,
-3.040974,
-3.2246116,
-3.9131994,
-5.284565,
-5.4549101,
-5.6907886,
10.969101,
-9.673408,
-10.539616,
-10.656017,
-11.1250703,
-14.2040653
]"
./TestFULL/Cycling/Cycling_006 .mp4;ReligiousActivity;9,618909;8,6676354;7,538617;7,3661732;6,543599;6,35416586;5,57167689;4,28061111;2,69889326;2,4576027;1,4912818;0,851282;0,227157;0,11802333;-0,827324;-2,54473493;-2,9332096;-3,49061797;-5,05620851;11,324189;-10,010815;-10,3241231;-13,026958;-13,7037064;-13,768965;"[
'./TestFULL/Cycling/Cycling_006
.mp4',
'Baseball',
9.618909,
8.6676354,
7.538617,
7.3661732,
6.543599,
6.35416586,
5.57167689,
4.28061111,
2.69889326,
2.4576027,
1.4912818,
0.851282,
0.227157,
0.11802333,
-0.827324,
-2.54473493,
-2.9332096,
-3.49061797,
-5.05620851,
11.324189,
-10.010815,
-10.3241231,
-13.026958,
-13.7037064,
-13.768965
]"
./TestFULL/Cycling/Cycling_048 .mp4;ReligiousActivity;9,0469808;7,571452;7,5159455;6,7075483;5,15913714;5,10443;2,95796161;1,897224;0,1688465;-0,322619;-3,294907;-4,63991715;-5,054175;-5,84716;-6,39417096;-6,6831194;-7,99718668;-8,609385;-10,61174809;9,279606;-11,856988;-13,58224686;-14,1397326;-14,33774;-14,357282;"[
'./TestFULL/Cycling/Cycling_048
.mp4',
'Baseball',
9.0469808,
7.571452,
7.5159455,
6.7075483,
5.15913714,
5.10443,
2.95796161,
1.897224,
0.1688465,
-0.322619,
-3.294907,
-4.63991715,
-5.054175,
-5.84716,
-6.39417096,
-6.6831194,
-7.99718668,
-8.609385,
-10.61174809,
9.279606,
-11.856988,
-13.58224686,
-14.1397326,
-14.33774,
-14.357282
]"
./TestFULL/Cycling/Cycling_047 .mp4;ReligiousActivity;9,2058226;7,9732277;7,92752705;6,390073;5,6086226;4,49379478;3,11317187;2,9492199;2,19178264;1,702099;0,96872808;0,84728469;-3,1714076;-5,47743249;-6,786611;-7,1033493;-7,526278;-8,49535818;-8,983394;11,13862;-9,8693219;-11,5332373;-11,7625463;-11,97355261;-14,705715;"[
'./TestFULL/Cycling/Cycling_047
.mp4',
'Baseball',
9.2058226,
7.9732277,
7.92752705,
6.390073,
5.6086226,
4.49379478,
3.11317187,
2.9492199,
2.19178264,
1.702099,
0.96872808,
0.84728469,
-3.1714076,
-5.47743249,
-6.786611,
-7.1033493,
-7.526278,
-8.49535818,
-8.983394,
11.13862,
-9.8693219,
-11.5332373,
-11.7625463,
-11.97355261,
-14.705715
]"
./TestFULL/Cycling/Cycling_051 .mp4;ReligiousActivity;7,58578901;6,98163;4,6551894;4,630627;4,48796921;0,707024;-1,06843944;-1,4037117;-1,72997099;-3,1107894;-3,490312;-4,063171;-4,1855109;-4,285983;-4,349964;-6,439455;-6,485013;-8,04709059;-10,291667;11,674594;-10,878124;-12,795589;-14,18543127;-14,6570697;-14,94063674;"[
'./TestFULL/Cycling/Cycling_051
.mp4',
'Baseball',
7.58578901,
6.98163,
4.6551894,
4.630627,
4.48796921,
0.707024,
-1.06843944,
-1.4037117,
-1.72997099,
-3.1107894,
-3.490312,
-4.063171,
-4.1855109,
-4.285983,
-4.349964,
-6.439455,
-6.485013,
-8.04709059,
-10.291667,
11.674594,
-10.878124,
-12.795589,
-14.18543127,
-14.6570697,
-14.94063674
]"
./TestFULL/Cycling/Cycling_005 .mp4;ReligiousActivity;8,686489;7,79385;7,593441;6,706409;5,8205733;5,80729924;4,1632691;2,92583995;2,5850307;1,743384;-1,0271323;-2,682821;-3,19357219;-3,3098374;-3,502921;-6,7283352;-6,98504251;-6,99878697;-8,092232;8,5463246;-9,57096203;-9,775072;-11,48749682;-14,435822;-14,5554425;"[
'./TestFULL/Cycling/Cycling_005
.mp4',
'Baseball',
8.686489,
7.79385,
7.593441,
6.706409,
5.8205733,
5.80729924,
4.1632691,
2.92583995,
2.5850307,
1.743384,
-1.0271323,
-2.682821,
-3.19357219,
-3.3098374,
-3.502921,
-6.7283352,
-6.98504251,
-6.99878697,
-8.092232,
8.5463246,
-9.57096203,
-9.775072,
-11.48749682,
-14.435822,
-14.5554425
]"
./TestFULL/Cycling/Cycling_045 .mp4;ReligiousActivity;9,342029;8,896587;8,207736;5,859853;5,76014352;3,46722;1,1273705;0,456635;0,296917;-0,5245728;-0,91188138;-1,880447;-2,243979;-3,1689853;-5,4239159;-5,79832052;-6,2757276;-7,26884538;-8,8287167;10,375094;-11,064617;-11,35795705;-11,40401675;-12,9836496;-14,8565986;"[
'./TestFULL/Cycling/Cycling_045
.mp4',
'Baseball',
9.342029,
8.896587,
8.207736,
5.859853,
5.76014352,
3.46722,
1.1273705,
0.456635,
0.296917,
-0.5245728,
-0.91188138,
-1.880447,
-2.243979,
-3.1689853,
-5.4239159,
-5.79832052,
-6.2757276,
-7.26884538,
-8.8287167,
10.375094,
-11.064617,
-11.35795705,
-11.40401675,
-12.9836496,
-14.8565986
]"
./TestFULL/Fire/Fire_014 .mp4;ReligiousActivity;9,1497529;8,73325717;6,0425253;5,818482;4,54982722;3,8041922;3,764534;2,595451;1,81536391;-0,099904;-0,7257777;-0,966028;-3,2109537;-3,3912766;-5,25315198;-5,9899739;-6,13101898;-6,36505;-7,61001131;10,619622;-10,407534;-11,2223254;-11,624048;-13,55471327;-14,2996803;"[
'./TestFULL/Fire/Fire_014
.mp4',
'Baseball',
9.1497529,
8.73325717,
6.0425253,
5.818482,
4.54982722,
3.8041922,
3.764534,
2.595451,
1.81536391,
-0.099904,
-0.7257777,
-0.966028,
-3.2109537,
-3.3912766,
-5.25315198,
-5.9899739,
-6.13101898,
-6.36505,
-7.61001131,
10.619622,
-10.407534,
-11.2223254,
-11.624048,
-13.55471327,
-14.2996803
]"
./TestFULL/Fire/Fire_018 .mp4;ReligiousActivity;8,610874;7,39862348;6,59778041;5,84692283;5,382726;4,40081535;3,70387477;3,619682;2,50510655;1,4191668;0,5766142;0,0655997;-1,81051136;-5,24594291;-5,5698046;-7,1018962;-7,4413175;-8,59094221;-10,09519459;8,6291453;-12,885172;-13,6557296;-13,68391163;-14,236344;-14,47591531;"[
'./TestFULL/Fire/Fire_018
.mp4',
'Baseball',
8.610874,
7.39862348,
6.59778041,
5.84692283,
5.382726,
4.40081535,
3.70387477,
3.619682,
2.50510655,
1.4191668,
0.5766142,
0.0655997,
-1.81051136,
-5.24594291,
-5.5698046,
-7.1018962,
-7.4413175,
-8.59094221,
-10.09519459,
8.6291453,
-12.885172,
-13.6557296,
-13.68391163,
-14.236344,
-14.47591531
]"
./TestFULL/Fire/Fire_034 .mp4;ReligiousActivity;9,585753;8,34586886;8,044295;7,783388;7,585036;6,936819;6,047831;5,1110531;4,98375611;4,3668529;4,3165585;1,1348225;-0,578324;-1,847565;-3,7629143;-7,35909728;-7,72176392;-7,7787045;-9,7061389;10,781787;-10,312133;-10,718011;-12,776678;-13,908328;-14,91660519;"[
'./TestFULL/Fire/Fire_034
.mp4',
'Baseball',
9.585753,
8.34586886,
8.044295,
7.783388,
7.585036,
6.936819,
6.047831,
5.1110531,
4.98375611,
4.3668529,
4.3165585,
1.1348225,
-0.578324,
-1.847565,
-3.7629143,
-7.35909728,
-7.72176392,
-7.7787045,
-9.7061389,
10.781787,
-10.312133,
-10.718011,
-12.776678,
-13.908328,
-14.91660519
]"
./TestFULL/Fire/Fire_044 .mp4;ReligiousActivity;8,99682423;8,3812532;5,986784;5,93150761;5,8968109;4,916631;4,6112977;1,39090362;0,29955266;-0,82792533;-1,613755;-2,53363333;-3,89236637;-4,3135634;-4,3701379;-5,8262912;-6,47319959;-6,86203688;-8,42209216;8,41382386;-12,1374247;-12,6491158;-12,69875988;-13,81054744;-14,875146;"[
'./TestFULL/Fire/Fire_044
.mp4',
'Baseball',
8.99682423,
8.3812532,
5.986784,
5.93150761,
5.8968109,
4.916631,
4.6112977,
1.39090362,
0.29955266,
-0.82792533,
-1.613755,
-2.53363333,
-3.89236637,
-4.3135634,
-4.3701379,
-5.8262912,
-6.47319959,
-6.86203688,
-8.42209216,
8.41382386,
-12.1374247,
-12.6491158,
-12.69875988,
-13.81054744,
-14.875146
]"
./TestFULL/Fire/Fire_021 .mp4;ReligiousActivity;7,682087;6,77247436;5,460146;4,7387318;3,4547534;3,179929;2,67266217;1,19846647;0,49716;-0,2537924;-0,356355;-0,56274838;-0,705337;-0,75917597;-1,101302;-1,58885111;-1,8913061;-2,56073434;-3,8994688;9,081873;-9,4837124;-10,75271197;-10,776445;-14,6047069;-14,7804135;"[
'./TestFULL/Fire/Fire_021
.mp4',
'Baseball',
7.682087,
6.77247436,
5.460146,
4.7387318,
3.4547534,
3.179929,
2.67266217,
1.19846647,
0.49716,
-0.2537924,
-0.356355,
-0.56274838,
-0.705337,
-0.75917597,
-1.101302,
-1.58885111,
-1.8913061,
-2.56073434,
-3.8994688,
9.081873,
-9.4837124,
-10.75271197,
-10.776445,
-14.6047069,
-14.7804135
]"
./TestFULL/Fire/Fire_036 .mp4;ReligiousActivity;9,653485;8,351241;8,19079875;6,900655;5,1711051;4,5357292;1,618285;1,536177;-0,6891157;-1,064936;-1,85776;-2,29907908;-2,345931;-3,238909;-4,523747;-7,0113912;-7,412317;-7,860169;-8,380796;11,1625663;-10,0780704;-12,027328;-14,0193079;-14,437267;-14,8230318;"[
'./TestFULL/Fire/Fire_036
.mp4',
'Baseball',
9.653485,
8.351241,
8.19079875,
6.900655,
5.1711051,
4.5357292,
1.618285,
1.536177,
-0.6891157,
-1.064936,
-1.85776,
-2.29907908,
-2.345931,
-3.238909,
-4.523747,
-7.0113912,
-7.412317,
-7.860169,
-8.380796,
11.1625663,
-10.0780704,
-12.027328,
-14.0193079,
-14.437267,
-14.8230318
]"
./TestFULL/Fire/Fire_007 .mp4;ReligiousActivity;9,988806;9,77092822;8,15276;6,36474679;6,2304069;5,8370551;4,6472512;3,20332542;2,82652086;2,66042519;2,3689353;2,266852;0,566401;0,028785;-3,453335;-4,1141306;-4,36943155;-5,307752;-5,316058;11,287663;-8,440026;-8,53373252;-9,85739694;-12,5983147;-13,5187971;"[
'./TestFULL/Fire/Fire_007
.mp4',
'Baseball',
9.988806,
9.77092822,
8.15276,
6.36474679,
6.2304069,
5.8370551,
4.6472512,
3.20332542,
2.82652086,
2.66042519,
2.3689353,
2.266852,
0.566401,
0.028785,
-3.453335,
-4.1141306,
-4.36943155,
-5.307752,
-5.316058,
11.287663,
-8.440026,
-8.53373252,
-9.85739694,
-12.5983147,
-13.5187971
]"
./TestFULL/Fire/Fire_028 .mp4;ReligiousActivity;8,168599;7,96013671;6,84019186;6,46004148;4,7515831;4,505732;4,3769784;3,841647;3,7012989;2,85569192;2,76675142;1,22373915;0,683565;-0,058512;-0,619275;-1,802792;-2,45069443;-2,60736;-5,072543;10,6770258;-6,32664452;-8,818372;-11,48336485;-11,5220727;-12,8523049;"[
'./TestFULL/Fire/Fire_028
.mp4',
'Baseball',
8.168599,
7.96013671,
6.84019186,
6.46004148,
4.7515831,
4.505732,
4.3769784,
3.841647,
3.7012989,
2.85569192,
2.76675142,
1.22373915,
0.683565,
-0.058512,
-0.619275,
-1.802792,
-2.45069443,
-2.60736,
-5.072543,
10.6770258,
-6.32664452,
-8.818372,
-11.48336485,
-11.5220727,
-12.8523049
]"
./TestFULL/Fire/Fire_053 .mp4;ReligiousActivity;9,09306;8,74388569;5,7275104;5,6630124;5,118647;4,470763;2,9079619;1,77987;1,4094768;-1,4677431;-1,891103;-2,001221;-4,094875;-4,38128605;-7,51424614;-7,537398;-8,28164469;-8,808936;-11,19261397;9,5566117;-11,778027;-12,680191;-13,4178748;-13,5317071;-14,99422886;"[
'./TestFULL/Fire/Fire_053
.mp4',
'Baseball',
9.09306,
8.74388569,
5.7275104,
5.6630124,
5.118647,
4.470763,
2.9079619,
1.77987,
1.4094768,
-1.4677431,
-1.891103,
-2.001221,
-4.094875,
-4.38128605,
-7.51424614,
-7.537398,
-8.28164469,
-8.808936,
-11.19261397,
9.5566117,
-11.778027,
-12.680191,
-13.4178748,
-13.5317071,
-14.99422886
]"
./TestFULL/Fire/Fire_054 .mp4;ReligiousActivity;9,846931;9,3494378;8,239919;6,53727526;5,0749282;4,903065;4,5195262;2,43394917;0,66004978;0,55266784;0,196892;-0,526588;-0,725846;-2,48176681;-2,5228734;-3,22915138;-3,854813;-4,40878412;-4,545585;11,691476;-8,78394568;-11,2735919;-12,24110442;-14,34973472;-14,7496238;"[
'./TestFULL/Fire/Fire_054
.mp4',
'Baseball',
9.846931,
9.3494378,
8.239919,
6.53727526,
5.0749282,
4.903065,
4.5195262,
2.43394917,
0.66004978,
0.55266784,
0.196892,
-0.526588,
-0.725846,
-2.48176681,
-2.5228734,
-3.22915138,
-3.854813,
-4.40878412,
-4.545585,
11.691476,
-8.78394568,
-11.2735919,
-12.24110442,
-14.34973472,
-14.7496238
]"
./TestFULL/Fire/Fire_012 .mp4;ReligiousActivity;7,372725;5,0486484;4,18631577;3,6390183;3,534538;3,2660966;1,99010209;0,97847024;0,14174188;-0,09485007;-0,4998712;-0,56054587;-1,7293703;-3,10215014;-3,17698487;-3,259095;-4,044875;-4,80285255;-5,967169;9,5160521;-9,23831034;-9,9134396;-10,656034;-11,118978;-12,77331048;"[
'./TestFULL/Fire/Fire_012
.mp4',
'Baseball',
7.372725,
5.0486484,
4.18631577,
3.6390183,
3.534538,
3.2660966,
1.99010209,
0.97847024,
0.14174188,
-0.09485007,
-0.4998712,
-0.56054587,
-1.7293703,
-3.10215014,
-3.17698487,
-3.259095,
-4.044875,
-4.80285255,
-5.967169,
9.5160521,
-9.23831034,
-9.9134396,
-10.656034,
-11.118978,
-12.77331048
]"
./TestFULL/Fire/Fire_048 .mp4;ReligiousActivity;9,7607232;9,3708754;8,00864131;7,572694;5,00972311;3,859434;3,63444;1,1856517;0,71395358;0,406165;-0,04306891;-0,5133636;-1,04551084;-1,18501;-2,5907666;-3,812954;-4,069044;-4,6474843;-5,47147109;10,835219;-6,68345;-8,23041211;-11,681259;-13,614473;-14,89553763;"[
'./TestFULL/Fire/Fire_048
.mp4',
'Baseball',
9.7607232,
9.3708754,
8.00864131,
7.572694,
5.00972311,
3.859434,
3.63444,
1.1856517,
0.71395358,
0.406165,
-0.04306891,
-0.5133636,
-1.04551084,
-1.18501,
-2.5907666,
-3.812954,
-4.069044,
-4.6474843,
-5.47147109,
10.835219,
-6.68345,
-8.23041211,
-11.681259,
-13.614473,
-14.89553763
]"
